     1        2:1        1:0      +  *0.747  0.253
  8825        1:0        1:0         *0.853  0.147
  8826        1:0        1:0         *0.986  0.014
  8827        1:0        1:0         *0.995  0.005
  8828        1:0        1:0         *0.982  0.018
  8829        1:0        1:0         *0.991  0.009
  8830        1:0        1:0         *0.965  0.035
  8831        1:0        2:1      +   0.181 *0.819
  8832        1:0        1:0         *0.994  0.006
  8833        1:0        1:0         *0.803  0.197
  8834        1:0        1:0         *0.975  0.025
  8835        1:0        1:0         *0.997  0.003
  8836        1:0        1:0         *0.999  0.001
  8837        1:0        1:0         *0.998  0.002
  8838        1:0        1:0         *0.987  0.013
  8839        1:0        1:0         *0.792  0.208
  8840        1:0        1:0         *0.891  0.109
  8841        1:0        2:1      +   0.263 *0.737
  8842        1:0        1:0         *0.926  0.074
  8843        1:0        1:0         *0.898  0.102
  8844        1:0        1:0         *0.978  0.022
  8845        1:0        1:0         *0.907  0.093
  8846        1:0        1:0         *0.978  0.022
  8847        1:0        1:0         *0.997  0.003
  8848        1:0        1:0         *0.626  0.374
  8849        1:0        1:0         *0.99   0.01 
  8850        1:0        2:1      +   0.292 *0.708
  8851        1:0        1:0         *0.959  0.041
  8852        1:0        1:0         *0.891  0.109
  8853        1:0        1:0         *0.75   0.25 
  8854        1:0        1:0         *0.905  0.095
  8855        1:0        1:0         *0.988  0.012
  8856        1:0        1:0         *0.988  0.012
  8857        1:0        1:0         *0.994  0.006
  8858        1:0        1:0         *0.641  0.359
  8859        1:0        1:0         *0.972  0.028
  8860        1:0        2:1      +   0.275 *0.725
  8861        1:0        2:1      +   0.072 *0.928
  8862        1:0        2:1      +   0.023 *0.977
  8863        1:0        2:1      +   0.006 *0.994
  8864        1:0        1:0         *0.649  0.351
  8865        1:0        1:0         *0.997  0.003
  8866        1:0        1:0         *0.808  0.192
  8867        1:0        1:0         *0.998  0.002
  8868        1:0        2:1      +   0     *1    
  8869        1:0        1:0         *0.987  0.013
  8870        1:0        1:0         *0.588  0.412
  8871        1:0        2:1      +   0.461 *0.539
  8872        1:0        1:0         *0.929  0.071
  8873        1:0        1:0         *0.964  0.036
  8874        1:0        1:0         *0.96   0.04 
  8875        1:0        1:0         *0.989  0.011
  8876        1:0        1:0         *0.983  0.017
  8877        1:0        1:0         *0.778  0.222
  8878        1:0        1:0         *0.979  0.021
  8879        1:0        1:0         *0.914  0.086
  8880        1:0        1:0         *0.935  0.065
  8881        1:0        1:0         *0.841  0.159
  8882        1:0        1:0         *0.998  0.002
  8883        1:0        1:0         *0.998  0.002
  8884        1:0        1:0         *0.998  0.002
  8885        1:0        1:0         *0.826  0.174
  8886        1:0        1:0         *0.989  0.011
  8887        1:0        1:0         *0.997  0.003
  8888        1:0        1:0         *0.984  0.016
  8889        1:0        1:0         *0.991  0.009
  8890        1:0        1:0         *0.763  0.237
  8891        1:0        1:0         *0.927  0.073
  8892        1:0        1:0         *0.993  0.007
  8893        1:0        1:0         *0.913  0.087
  8894        1:0        1:0         *0.973  0.027
  8895        1:0        1:0         *0.973  0.027
  8896        1:0        1:0         *0.956  0.044
  8897        1:0        2:1      +   0.466 *0.534
  8898        1:0        1:0         *0.987  0.013
  8899        1:0        1:0         *0.97   0.03 
  8900        1:0        2:1      +   0.06  *0.94 
  8901        1:0        1:0         *0.98   0.02 
  8902        1:0        1:0         *0.766  0.234
  8903        1:0        1:0         *0.993  0.007
  8904        1:0        2:1      +   0.351 *0.649
  8905        1:0        1:0         *0.762  0.238
  8906        1:0        1:0         *0.989  0.011
  8907        1:0        1:0         *0.986  0.014
  8908        1:0        1:0         *0.941  0.059
  8909        1:0        1:0         *0.971  0.029
  8910        1:0        1:0         *0.995  0.005
  8911        1:0        1:0         *0.814  0.186
  8912        1:0        1:0         *0.86   0.14 
  8913        1:0        1:0         *0.983  0.017
  8914        1:0        1:0         *0.989  0.011
  8915        1:0        1:0         *0.597  0.403
  8916        1:0        1:0         *0.986  0.014
  8917        1:0        1:0         *0.962  0.038
  8918        1:0        1:0         *0.992  0.008
  8919        1:0        2:1      +   0.032 *0.968
  8920        1:0        1:0         *0.674  0.326
  8921        1:0        2:1      +   0.148 *0.852
  8922        1:0        1:0         *0.982  0.018
  8923        1:0        1:0         *0.996  0.004
  8924        1:0        1:0         *0.586  0.414
  8925        1:0        1:0         *0.933  0.067
  8926        1:0        1:0         *0.97   0.03 
  8927        1:0        1:0         *0.716  0.284
  8928        1:0        1:0         *0.948  0.052
  8929        1:0        1:0         *0.996  0.004
  8930        1:0        1:0         *0.773  0.227
  8931        1:0        1:0         *0.994  0.006
  8932        1:0        1:0         *0.985  0.015
  8933        1:0        1:0         *0.963  0.037
  8934        1:0        1:0         *0.664  0.336
  8935        1:0        1:0         *0.977  0.023
  8936        1:0        1:0         *0.573  0.427
  8937        1:0        2:1      +   0.465 *0.535
  8938        1:0        1:0         *0.992  0.008
  8939        1:0        1:0         *0.994  0.006
  8940        1:0        1:0         *0.916  0.084
  8941        1:0        1:0         *0.924  0.076
  8942        1:0        1:0         *0.974  0.026
  8943        1:0        1:0         *0.968  0.032
  8944        1:0        1:0         *0.976  0.024
  8945        1:0        1:0         *0.997  0.003
  8946        1:0        1:0         *0.884  0.116
  8947        1:0        1:0         *0.97   0.03 
  8948        1:0        2:1      +   0.167 *0.833
  8949        1:0        1:0         *0.997  0.003
  8950        1:0        1:0         *0.988  0.012
  8951        1:0        1:0         *0.784  0.216
  8952        1:0        1:0         *0.994  0.006
  8953        1:0        1:0         *0.977  0.023
  8954        1:0        1:0         *0.674  0.326
  8955        1:0        1:0         *0.991  0.009
  8956        1:0        1:0         *0.994  0.006
  8957        1:0        2:1      +   0.381 *0.619
  8958        1:0        1:0         *0.97   0.03 
  8959        1:0        1:0         *0.938  0.062
  8960        1:0        1:0         *0.994  0.006
  8961        1:0        2:1      +   0.473 *0.527
  8962        1:0        1:0         *0.978  0.022
  8963        1:0        1:0         *0.951  0.049
  8964        1:0        1:0         *0.904  0.096
  8965        1:0        1:0         *0.98   0.02 
  8966        1:0        1:0         *0.919  0.081
  8967        1:0        1:0         *0.688  0.312
  8968        1:0        1:0         *0.998  0.002
  8969        1:0        1:0         *0.88   0.12 
  8970        1:0        2:1      +   0.352 *0.648
  8971        1:0        1:0         *0.94   0.06 
  8972        1:0        1:0         *0.96   0.04 
  8973        1:0        2:1      +   0.438 *0.562
  8974        1:0        1:0         *0.992  0.008
  8975        1:0        1:0         *0.993  0.007
  8976        1:0        1:0         *0.983  0.017
  8977        1:0        1:0         *0.958  0.042
  8978        1:0        1:0         *0.988  0.012
  8979        1:0        1:0         *0.615  0.385
  8980        1:0        1:0         *0.995  0.005
  8981        1:0        2:1      +   0.065 *0.935
  8982        1:0        1:0         *0.996  0.004
  8983        1:0        1:0         *0.687  0.313
  8984        1:0        1:0         *0.826  0.174
  8985        1:0        1:0         *0.76   0.24 
  8986        1:0        2:1      +   0.222 *0.778
  8987        1:0        1:0         *0.994  0.006
  8988        1:0        1:0         *0.995  0.005
  8989        1:0        1:0         *0.787  0.213
  8990        1:0        1:0         *0.863  0.137
  8991        1:0        1:0         *0.999  0.001
  8992        1:0        1:0         *0.712  0.288
  8993        1:0        1:0         *0.877  0.123
  8994        1:0        1:0         *0.874  0.126
  8995        1:0        1:0         *0.716  0.284
  8996        1:0        1:0         *0.977  0.023
  8997        1:0        1:0         *0.99   0.01 
  8998        1:0        1:0         *0.916  0.084
  8999        1:0        1:0         *0.934  0.066
  9000        1:0        1:0         *0.954  0.046
  9001        1:0        1:0         *0.842  0.158
  9002        1:0        1:0         *0.998  0.002
  9003        1:0        2:1      +   0.241 *0.759
  9004        1:0        1:0         *0.822  0.178
  9005        1:0        1:0         *0.942  0.058
  9006        1:0        1:0         *0.996  0.004
  9007        1:0        1:0         *0.928  0.072
  9008        1:0        1:0         *0.993  0.007
  9009        1:0        1:0         *0.994  0.006
  9010        1:0        2:1      +   0.399 *0.601
  9011        1:0        1:0         *0.989  0.011
  9012        1:0        1:0         *0.989  0.011
  9013        1:0        1:0         *0.945  0.055
  9014        1:0        1:0         *0.95   0.05 
  9015        1:0        1:0         *0.503  0.497
  9016        1:0        1:0         *0.99   0.01 
  9017        1:0        1:0         *0.539  0.461
  9018        1:0        1:0         *0.775  0.225
  9019        1:0        1:0         *0.992  0.008
  9020        1:0        1:0         *0.989  0.011
  9021        1:0        1:0         *0.979  0.021
  9022        1:0        1:0         *0.953  0.047
  9023        1:0        1:0         *0.974  0.026
  9024        1:0        1:0         *0.969  0.031
  9025        1:0        1:0         *0.931  0.069
  9026        1:0        2:1      +   0.316 *0.684
  9027        1:0        1:0         *0.976  0.024
  9028        1:0        1:0         *0.926  0.074
  9029        1:0        1:0         *0.97   0.03 
  9030        1:0        1:0         *0.976  0.024
  9031        1:0        1:0         *0.839  0.161
  9032        1:0        1:0         *0.99   0.01 
  9033        1:0        1:0         *0.981  0.019
  9034        1:0        1:0         *0.993  0.007
  9035        1:0        1:0         *0.846  0.154
  9036        1:0        1:0         *0.995  0.005
  9037        1:0        1:0         *0.995  0.005
  9038        1:0        1:0         *0.91   0.09 
  9039        1:0        1:0         *0.953  0.047
  9040        1:0        1:0         *0.86   0.14 
  9041        1:0        1:0         *0.947  0.053
  9042        1:0        1:0         *0.951  0.049
  9043        1:0        1:0         *0.99   0.01 
  9044        1:0        1:0         *0.866  0.134
  9045        1:0        1:0         *0.99   0.01 
  9046        1:0        2:1      +   0.124 *0.876
  9047        1:0        1:0         *0.967  0.033
  9048        1:0        1:0         *0.987  0.013
  9049        1:0        2:1      +   0.173 *0.827
  9050        1:0        1:0         *0.982  0.018
  9051        1:0        1:0         *0.912  0.088
  9052        1:0        2:1      +   0.04  *0.96 
  9053        1:0        2:1      +   0.137 *0.863
  9054        1:0        2:1      +   0.014 *0.986
  9055        1:0        2:1      +   0.061 *0.939
